ticker,date,close,volume,ema_20,ema_50,ema_200,vma_20,rsi_14,macd_line,macd_signal,sma_20,std_20,bb_upper,bb_lower,high_20
ABSA,2025-03-05,19.2,1634000,18.76949321152496,18.569300847718,18.68082679029863,869010.0,70.60499197323921,0.24861289085866645,0.21298052200246223,18.717499999999998,0.3832942390438436,19.484088478087685,17.95091152191231,19.1
ABSA,2025-03-06,19.1,574500,18.800970048522583,18.59011257918004,18.684997668007103,893115.0,65.46572323687786,0.24340128843677178,0.21906467528932416,18.7725,0.35261243074483,19.477724861489662,18.06727513851034,19.2
ABSA,2025-03-07,19.3,966600,18.848496710568053,18.61795130156514,18.691117094196088,935835.0,70.14610799490082,0.2524987362436981,0.22575148748019896,18.825,0.3488703574621626,19.522740714924325,18.127259285075674,19.2
ABSA,2025-03-10,19.05,701000,18.86768750003776,18.63489438777827,18.69468806838319,952780.0,59.323063205197414,0.23680586787313374,0.22796236355878594,18.8675,0.3192404637325881,19.505980927465174,18.229019072534825,19.3
ABSA,2025-03-11,19.0,1262600,18.880288690510355,18.649212254924223,18.69772599805102,1009140.0,57.41502905210241,0.2178236391739894,0.22593461868182663,18.907500000000002,0.27875427775804285,19.46500855551609,18.349991444483916,19.3
ABSA,2025-03-12,19.0,389900,18.891689767604607,18.66296863708406,18.70073369956295,1020390.0,57.41502905210241,0.2004692019974641,0.22084153534495413,18.94,0.2463416540626103,19.43268330812522,18.447316691874782,19.3
ABSA,2025-03-13,19.0,378600,18.90200502783274,18.67618555327684,18.703711473696654,1019310.0,57.41502905210241,0.18458787142329314,0.21359080256062196,18.965,0.22366563390351374,19.412331267807026,18.517668732192973,19.3
ABSA,2025-03-14,19.05,1104800,18.916099787086765,18.690844943344416,18.707157130674798,1072490.0,59.059658590353195,0.17403027201135401,0.2056786964507684,18.9925,0.19552560742235703,19.383551214844715,18.601448785155284,19.3
ABSA,2025-03-17,19.05,154700,18.928852188316597,18.704929455370124,18.71056850250888,1075835.0,59.0596585903532,0.1637753975773748,0.1972980366760897,19.0225,0.1482130401251686,19.31892608025034,18.726073919749663,19.3
ABSA,2025-03-18,19.0,158300,18.935628170381683,18.71650084927718,18.713448417906804,1079775.0,56.52777915723324,0.14988596150998035,0.18781562164286786,19.0475,0.08346918750739575,19.21443837501479,18.88056162498521,19.3
ABSA,2025-03-19,18.95,120900,18.936996916059616,18.72565767871729,18.715802164992308,559735.0,54.03319905952173,0.13330721859096428,0.17691394103248714,19.04,0.08522416262260209,19.210448325245203,18.869551674754796,19.3
ABSA,2025-03-20,18.9,356700,18.933473400244416,18.732494632493083,18.717634979270994,563275.0,51.58178549860459,0.1148104004226127,0.16449323291051227,19.035,0.0904666265884976,19.215933253176996,18.854066746823005,19.3
ABSA,2025-03-21,18.8,218000,18.920761647840187,18.73514190180708,18.71845453171606,570070.0,46.99005359833622,0.09103300270755099,0.14980118686992,19.0275,0.10320521202662435,19.23391042405325,18.82108957594675,19.3
ABSA,2025-03-24,18.95,107800,18.92354625280779,18.74356770957935,18.72075846672386,573000.0,53.65449445183248,0.08333238623326622,0.13650742674258926,19.0275,0.10320521202662435,19.23391042405325,18.82108957594675,19.3
ABSA,2025-03-25,19.0,293700,18.93082756206419,18.753623877831142,18.723536989443026,567385.0,55.655770046380674,0.08033808687326527,0.12527355876872448,19.0275,0.10320521202662435,19.23391042405325,18.82108957594675,19.3
ABSA,2025-03-26,19.05,178700,18.94217731805808,18.76524647085737,18.726785377607772,568850.0,57.62628831670459,0.08106519607128959,0.1164318862292375,19.03,0.10310954828411988,19.23621909656824,18.82378090343176,19.3
ABSA,2025-03-27,19.0,405000,18.947684240147787,18.774452491608063,18.72950393106441,572355.0,54.994521196035784,0.07672244463303102,0.10848999790999622,19.025,0.10195458225156934,19.228909164503136,18.82109083549686,19.3
ABSA,2025-03-28,19.0,248200,18.952666693467044,18.78329749193716,18.7321954342379,474790.0,54.994521196035784,0.07244567419413528,0.10128113316682405,19.025,0.10195458225156934,19.228909164503136,18.82109083549686,19.3
ABSA,2025-04-01,19.0,66600,18.957174627422564,18.79179562950825,18.734860156285286,469805.0,54.994521196035784,0.0682693363950655,0.09467877381247235,19.0225,0.10192231303656514,19.226344626073132,18.81865537392687,19.3
ABSA,2025-04-02,18.8,197000,18.942205615287083,18.792117369527535,18.73550831393419,475880.0,44.777952072569946,0.04826486277590547,0.08539599160515897,19.009999999999998,0.1130905552386985,19.236181110477396,18.7838188895226,19.3
ABSA,2025-04-03,18.05,314800,18.857233651926407,18.76301472758528,18.72868733568609,409920.0,25.583857483506904,-0.027787244621165996,0.06275934435989398,18.9525,0.23646241495044462,19.42542482990089,18.47957517009911,19.3
ABSA,2025-04-04,18.1,83300,18.78511616126675,18.737014150032916,18.722431740306128,385360.0,27.805632821696946,-0.08306696130410174,0.03359408322709484,18.9025,0.30064623379434163,19.50379246758868,18.30120753241132,19.3
ABSA,2025-04-07,17.75,188000,18.686533669717534,18.698307712776725,18.71275580259164,346430.0,22.697197031123736,-0.1533508765251561,-0.003794908723355351,18.825,0.3816515357454055,19.58830307149081,18.06169692850919,19.3
ABSA,2025-04-08,17.2,166100,18.54495903450634,18.639550547569797,18.69770350604844,319685.0,17.314079223154252,-0.25054367760689544,-0.053144662500063375,18.732499999999998,0.5224625395788116,19.77742507915762,17.687574920842376,19.05
ABSA,2025-04-09,17.0,141000,18.39782007883907,18.575254447665102,18.680810933848953,263605.0,15.842643499368904,-0.33979110093182285,-0.11047395018641529,18.6325,0.6454853335200235,19.923470667040046,17.341529332959954,19.05
ABSA,2025-04-10,16.85,105600,18.250408642759158,18.507597410501766,18.662593909631553,249390.0,14.82502876461966,-0.41780784455184516,-0.17194072905950125,18.525,0.7514021979990974,20.027804395998192,17.022195604001805,19.05
ABSA,2025-04-11,17.05,157000,18.13608401011543,18.450436727736992,18.646548199087956,238310.0,22.01747236442057,-0.45821631497149795,-0.2291958462419006,18.4275,0.8106973930868859,20.04889478617377,16.80610521382623,19.05
ABSA,2025-04-14,17.4,83400,18.065980771056818,18.409243130570836,18.634144734420417,187240.0,32.72397279962803,-0.4567333067251127,-0.27470333833854305,18.345000000000002,0.8277903370450996,20.0005806740902,16.689419325909803,19.05
ABSA,2025-04-15,17.55,42900,18.01683974524188,18.375547321528842,18.623357224625188,181650.0,36.73296847012742,-0.43840065574318743,-0.3074428018194719,18.270000000000003,0.8285053123737677,19.92701062474754,16.612989375252468,19.05
ABSA,2025-04-16,17.5,98400,17.967616912361702,18.341212132449282,18.61217954079807,178655.0,35.963656448965494,-0.42303005277167216,-0.33056025200991196,18.195,0.8268360748883761,19.848672149776753,16.541327850223247,19.05
ABSA,2025-04-17,17.3,112100,17.904034349279637,18.30038028411794,18.59912302795431,178215.0,32.987595457881696,-0.4221211182182394,-0.34887242525157747,18.1125,0.8298501767123067,19.772200353424616,16.452799646575386,19.05
ABSA,2025-04-22,17.4,123900,17.856031077919674,18.265071253368216,18.587191455536853,166575.0,35.846206182894235,-0.40862128495594163,-0.36082219719245034,18.0375,0.8226841499179913,19.682868299835985,16.39213170016402,19.05
ABSA,2025-04-23,17.5,143000,17.82212335621304,18.235068459118484,18.576373630108627,162825.0,38.663942552151006,-0.3854106317167556,-0.3657398840973114,17.9725,0.8105350734318222,19.593570146863645,16.351429853136356,19.05
ABSA,2025-04-24,18.0,40400,17.839063988954656,18.225850088172663,18.57063856911252,159455.0,50.39545862402028,-0.32294746314796896,-0.3571813999074429,17.925,0.7773944335169433,19.479788867033886,16.370211132966116,19.05
ABSA,2025-04-25,18.5,62000,17.90201027572088,18.23660106510707,18.569935697778067,147870.0,58.86782359541394,-0.23044273035877438,-0.33183366599770925,17.9,0.748507286467345,19.397014572934687,16.40298542706531,19.05
ABSA,2025-04-28,18.6,252700,17.968485487556986,18.250852003730323,18.570234845063858,151570.0,60.32727593795871,-0.147364176403034,-0.2949397680787742,17.877499999999998,0.7182718661371762,19.31404373227435,16.440956267725646,19.05
ABSA,2025-04-29,18.7,152000,18.038153536361083,18.26846565064286,18.571526040635362,138920.0,61.78743154780577,-0.0726175694416682,-0.250475328351353,17.8625,0.696395796414028,19.25529159282806,16.469708407171943,19.0
ABSA,2025-04-30,18.15,213900,18.04880558051717,18.263819938852944,18.567331751673816,137205.0,50.72863916380177,-0.0571025062161894,-0.2118007639243203,17.82,0.6475459747953457,19.115091949590692,16.52490805040931,19.0
ABSA,2025-05-02,17.2,112400,17.96796695380125,18.22210150987832,18.55372646061239,139495.0,38.0579868631069,-0.12007956487182625,-0.1934565241138215,17.729999999999997,0.59811106168105,18.9262221233621,16.533777876637895,19.0
ABSA,2025-05-05,16.45,276600,17.823398672486842,18.15260733302035,18.532793859014255,143475.0,31.391713422844404,-0.22788119698240195,-0.2003414586875376,17.6125,0.6075998943210209,18.827699788642043,16.39730021135796,18.8
ABSA,2025-05-06,16.35,537000,17.683074989392857,18.08191684937249,18.51107451713352,154585.0,30.62154132825127,-0.31772143641966366,-0.22381745423396282,17.5275,0.6598394940398037,18.84717898807961,16.20782101192039,18.7
ABSA,2025-05-07,16.45,444400,17.565639276117345,18.01792011018141,18.49056631298294,172640.0,32.407438085877416,-0.3765111233130263,-0.25435618804977556,17.445,0.6870800152590583,18.819160030518116,16.070839969481884,18.7
ABSA,2025-05-08,16.55,168500,17.468911726010933,17.960354615664492,18.47125719544082,171665.0,34.230661374399745,-0.41030348628288493,-0.28554564769639745,17.384999999999998,0.7110222440816557,18.80704448816331,15.962955511836686,18.7
ABSA,2025-05-09,16.65,380000,17.390920133057513,17.908968160148238,18.45313523329713,182360.0,36.08723942539862,-0.4241259531534851,-0.313261708787815,17.357499999999998,0.7289637562284581,18.815427512456914,15.899572487543082,18.7
ABSA,2025-05-12,16.9,85900,17.344165834671085,17.869400781318898,18.437681151373774,179605.0,40.6015317145484,-0.4101791570759943,-0.3326451984454509,17.3525,0.7318820367992644,18.81626407359853,15.88873592640147,18.7
ABSA,2025-05-13,16.75,54900,17.287578612321457,17.825502711463255,18.420888304096426,177070.0,38.829389407308184,-0.4065435857095707,-0.34742487589827487,17.3475,0.7358266028580718,18.819153205716145,15.875846794283856,18.7
ABSA,2025-05-14,16.95,205600,17.255428268290842,17.79116927179803,18.406252599578053,179500.0,42.4370262836854,-0.383107812294746,-0.3545614631775691,17.3425,0.7382901654641073,18.819080330928216,15.865919669071786,18.7
ABSA,2025-05-15,17.1,205000,17.240625576072667,17.764064594472618,18.393255061273795,185580.0,45.054360490888314,-0.34841473839657766,-0.35333211822137084,17.3275,0.740105789024336,18.80771157804867,15.847288421951328,18.7
ABSA,2025-05-16,17.1,193000,17.227232664065745,17.73802284566977,18.38038685170888,193085.0,45.054360490888314,-0.3172630168137225,-0.34611829793984117,17.305,0.7398257262782394,18.784651452556478,15.825348547443522,18.7
ABSA,2025-05-19,17.5,289700,17.253210505583294,17.72868861642782,18.371626783532673,202650.0,51.828364511057046,-0.257332032476004,-0.32836104484707374,17.305,0.7398257262782394,18.784651452556478,15.825348547443522,18.7
ABSA,2025-05-20,17.6,111700,17.286238076480124,17.72364200401889,18.36394890508956,202630.0,53.37592329340813,-0.199467790815671,-0.30258239404079323,17.32,0.7427544752650651,18.80550895053013,15.83449104946987,18.7
ABSA,2025-05-21,17.65,91000,17.320882069196305,17.720754082292657,18.356844935884688,200985.0,54.168739020885354,-0.14787081753973297,-0.2716400787405812,17.3325,0.7462670257248251,18.82503405144965,15.839965948550349,18.7
ABSA,2025-05-22,17.65,69200,17.352226634034754,17.717979412398826,18.34981165294056,197295.0,54.168739020885354,-0.10576070095556744,-0.23846420318357847,17.34,0.7487884951882486,18.837576990376498,15.842423009623502,18.7
ABSA,2025-05-23,17.75,1505400,17.39010981174573,17.71923512171652,18.343843377786925,270545.0,55.90783210160509,-0.06358598624198208,-0.2034885597952592,17.3275,0.739216334690766,18.805932669381534,15.84906733061847,18.7
ABSA,2025-05-26,17.9,109400,17.438670782055663,17.726323940472735,18.339427025769147,272915.0,58.45443723071689,-0.017852679999236898,-0.16636138383605475,17.2975,0.7002772007531756,18.69805440150635,15.896945598493648,18.7
ABSA,2025-05-27,17.9,108400,17.482606898050363,17.73313476633655,18.33505461755254,265700.0,58.45443723071689,0.01818170728495616,-0.12945276561185257,17.2625,0.6472360262564013,18.5569720525128,15.968027947487197,18.7
ABSA,2025-05-28,18.0,5480100,17.531882431569375,17.74360006961747,18.33172074076097,532105.0,60.23038289538066,0.05418378612829855,-0.09272545526382234,17.2275,0.5809418396471357,18.38938367929427,16.06561632070573,18.7
ABSA,2025-05-29,18.0,10070200,17.576465057134197,17.75365496884816,18.328420036872803,1024920.0,60.23038289538066,0.08177306401264417,-0.05782575140852904,17.22,0.5692562090824433,18.358512418164885,16.081487581835113,18.15
ABSA,2025-05-30,18.3,184900,17.64537314693094,17.775080264187448,18.32813725043626,1028545.0,65.37946094906418,0.12638833228086455,-0.02098293467065032,17.275,0.61825305668895,18.511506113377898,16.0384938866221,18.0
ABSA,2025-06-03,18.2,382600,17.698194751985135,17.79174378323892,18.32686225291948,1033845.0,62.475752616884115,0.15192578369008558,0.013598809001496858,17.3625,0.6191834606113952,18.600866921222792,16.12413307877721,18.3
ABSA,2025-06-04,18.1,130300,17.73646191846274,17.803832262327592,18.324604917069536,1013510.0,59.623964918229916,0.16222520250141415,0.043324087701480316,17.45,0.5916079783099327,18.633215956619864,16.266784043380135,18.3
ABSA,2025-06-05,18.15,218100,17.775846497656765,17.81740746772651,18.322867554710633,1002195.0,60.592552046002375,0.1724344314561428,0.06914615645241282,17.535,0.5617407156143415,18.658481431228683,16.411518568771317,18.3
ABSA,2025-06-09,18.3,92400,17.825765878832314,17.83633266507057,18.32264001685282,998390.0,63.427079114369995,0.19043386233000348,0.09340369762793096,17.6225,0.5359386748107092,18.694377349621416,16.550622650378582,18.3
ABSA,2025-06-10,18.35,281200,17.87569293799114,17.856476482126627,18.3229122554911,993450.0,64.34764308277823,0.20635439805932165,0.11599383771420911,17.707500000000003,0.5076454937930449,18.722790987586095,16.69220901241391,18.3
ABSA,2025-06-11,18.5,274400,17.935150753420555,17.88171269851382,18.324674322600643,1002875.0,67.02887299666398,0.22844194715711552,0.1384834596027904,17.7875,0.49970385966928754,18.786907719338576,16.788092280661427,18.35
ABSA,2025-06-12,18.75,1282900,18.012755443570978,17.91576318092504,18.328906418893176,1064275.0,70.950115118481,0.2630866999014607,0.16340410766252447,17.8875,0.48091880264427395,18.849337605288547,16.925662394711452,18.5
ABSA,2025-06-13,18.9,98500,18.097254925135648,17.954360703241708,18.33458894208827,1058920.0,73.02319622508593,0.2991976976367603,0.19056282565737165,17.985,0.4785119478241731,18.942023895648347,17.02797610435165,18.75
ABSA,2025-06-16,18.8,86500,18.164183027503682,17.98752302860478,18.339219897888388,1052995.0,69.4642092508748,0.31610292153037634,0.2156708448319726,18.07,0.4637944190671673,18.997588838134334,17.142411161865667,18.9
ABSA,2025-06-17,19.0,1087100,18.243784643931903,18.027228007875184,18.345794824277558,1097700.0,72.3651408869818,0.3416998585236044,0.24087664757029897,18.165,0.44900474736671764,19.063009494733436,17.266990505266563,18.9
ABSA,2025-06-18,18.95,98000,18.31104324927172,18.063415144821256,18.351806816075793,1088115.0,70.560403273983,0.35387181931859857,0.2634756819199589,18.2375,0.45302346866122617,19.14354693732245,17.33145306267755,19.0
ABSA,2025-06-19,18.5,634000,18.329039130293463,18.08053611953415,18.353281375119817,1114230.0,56.82474835084422,0.3234780926557761,0.2754761640671224,18.2825,0.43050612808152167,19.143512256163042,17.421487743836956,19.0
ABSA,2025-06-20,18.65,93700,18.359606832170275,18.102868036415163,18.356233799247978,1114365.0,59.64476472286886,0.30794479578141676,0.28196989040998127,18.3325,0.4107999256905021,19.154099851381005,17.510900148618994,19.0
ABSA,2025-06-23,18.7,111100,18.39202522910644,18.12628497616359,18.35965435845944,1116460.0,60.56928165579051,0.29625409542935444,0.2848267314138559,18.384999999999998,0.3852886819269492,19.155577363853897,17.6144226361461,19.0
ABSA,2025-06-24,18.65,105000,18.416594254905828,18.146822820235606,18.362543369818052,1046440.0,59.110912949926515,0.27972999577540847,0.2838073842861664,18.43,0.35887250338269666,19.147745006765394,17.712254993234605,19.0
ABSA,2025-06-25,18.65,122300,18.438823373486226,18.166555258657738,18.365403634794987,1047085.0,59.110912949926515,0.2635959576331359,0.27976509895556034,18.467499999999998,0.3392231837905625,19.14594636758112,17.789053632418874,19.0
ABSA,2025-06-26,18.7,65900,18.46369733791611,18.187474660279005,18.368732951861702,1044960.0,60.22169923136487,0.2519399909104685,0.274200077346542,18.5075,0.3150918830068385,19.137683766013676,17.877316233986324,19.0
ABSA,2025-06-27,18.95,506300,18.510011877162192,18.217377614777867,18.374516703584472,796270.0,65.2978464425434,0.2598797321857482,0.27133600831438326,18.555,0.30603577362261947,19.16707154724524,17.94292845275476,19.0
ABSA,2025-07-02,19.6,321100,18.613820269813413,18.271598100472854,18.3867105672304,308815.0,74.43315391898344,0.3149905866642655,0.28006692398435973,18.634999999999998,0.35802822587928584,19.35105645175857,17.918943548241426,19.0
ABSA,2025-07-03,19.95,884400,18.741075482212135,18.33741778280725,18.402265685964426,343790.0,77.81913543754726,0.3824991981598096,0.3005533788194497,18.7175,0.45400991178602335,19.62551982357205,17.809480176427954,19.6
ABSA,2025-07-04,19.95,118700,18.856211150572882,18.400656301128535,18.41766602739762,330595.0,77.81913543754726,0.43103159522144807,0.3266490220998494,18.805,0.5137324718484624,19.832464943696923,17.777535056303076,19.95
ABSA,2025-07-07,19.95,95200,18.960381517184988,18.461414877554866,18.432913131602618,328840.0,77.81913543754726,0.4641435120620905,0.3541479200922976,18.8975,0.5456707605757525,19.988841521151507,17.806158478848495,19.95
ABSA,2025-07-08,19.95,55800,19.0546308965007,18.519790764709576,18.448008523327967,320725.0,77.81913543754726,0.4847965122983524,0.3802776385335086,18.9875,0.5640257086338807,20.115551417267763,17.859448582732238,19.95
ABSA,2025-07-09,19.9,132600,19.13514223969111,18.57391661707391,18.462456199712765,322735.0,75.88796316878006,0.49146428727208047,0.402514968281223,19.067500000000003,0.5747482286321035,20.21699645726421,17.918003542735796,19.95
ABSA,2025-07-10,19.85,131800,19.203223931149097,18.623959102678853,18.476262605685775,315265.0,73.91264064133367,0.4870989908865724,0.41943177280229293,19.1425,0.5740610182128122,20.290622036425624,17.994377963574372,19.95
ABSA,2025-07-11,19.9,191600,19.269583556753947,18.673999922181643,18.490429146922736,311125.0,74.62397437961675,0.48211650521830407,0.4319687192854952,19.2125,0.5769418013155355,20.36638360263107,18.058616397368926,19.95
ABSA,2025-07-14,19.65,99800,19.305813694205952,18.712274435037266,18.501967165361314,251970.0,65.07010149351157,0.45277562322501197,0.4361301000733986,19.2575,0.5740610182128122,20.405622036425626,18.109377963574374,19.95
ABSA,2025-07-15,19.75,41600,19.34811715190062,18.752969555231882,18.5143854025219,249125.0,66.89579918309829,0.4326051245325502,0.4354251049652289,19.3,0.5776540578289634,20.455308115657928,18.144691884342073,19.95
ABSA,2025-07-16,19.8,426200,19.391153613624372,18.79402957267377,18.527177587571433,266110.0,67.80198107855864,0.4158606583258333,0.4315122156373498,19.35,0.5753717333853818,20.500743466770764,18.19925653322924,19.95
